,state,district,year,dyid,nitrate,sdp,outlier,gini
3833,AP,guntur,2011,Guntur2011,187.89743,339996,1,0.33
3834,AP,guntur,2012,Guntur2012,133.43903,341335,0,0.33
3835,AP,guntur,2013,Guntur2013,135.57813,360239,0,0.33
3836,AP,guntur,2014,Guntur2014,115.43295,397064,0,0.33
3837,AP,guntur,2015,Guntur2015,103.85932,446997,0,0.33
3838,AP,guntur,2016,Guntur2016,88.531647,477566,0,0.33
3839,AP,guntur,2017,Guntur2017,117.25,526626,0,0.33
3840,AP,guntur,2018,Guntur2018,98.910355,558862,0,0.33
3841,PB,gurdaspur,2000,Gurdaspur2000,29.142857,144508,0,0.26
3842,PB,gurdaspur,2001,Gurdaspur2001,47.18535932792023,146390,0,0.26
3843,PB,gurdaspur,2002,Gurdaspur2002,31.024,148885,0,0.26
3844,PB,gurdaspur,2003,Gurdaspur2003,47.18535932792023,158181,0,0.26
3845,PB,gurdaspur,2004,Gurdaspur2004,21.634615,158285,0,0.26
3846,PB,gurdaspur,2005,Gurdaspur2005,26.081818,166046,0,0.26
3847,PB,gurdaspur,2006,Gurdaspur2006,48.363636,183954,0,0.26
3848,PB,gurdaspur,2007,Gurdaspur2007,43.421738,199884,0,0.26
3849,PB,gurdaspur,2008,Gurdaspur2008,107.0,210965,0,0.26
3850,PB,gurdaspur,2009,Gurdaspur2009,24.254583,224441,0,0.26
3851,PB,gurdaspur,2010,Gurdaspur2010,54.631817,238938,0,0.26
3852,PB,gurdaspur,2011,Gurdaspur2011,13.665384,239227,0,0.26
3853,PB,gurdaspur,2012,Gurdaspur2012,42.022221,251813,0,0.26
3854,PB,gurdaspur,2013,Gurdaspur2013,26.737499,267515,0,0.26
3855,PB,gurdaspur,2014,Gurdaspur2014,32.672306,278485,0,0.26
3856,PB,gurdaspur,2015,Gurdaspur2015,41.718517,294895,0,0.26
3857,PB,gurdaspur,2016,Gurdaspur2016,36.911537,315783,0,0.26
3858,PB,gurdaspur,2017,Gurdaspur2017,22.714285,335057,0,0.26
3859,PB,gurdaspur,2018,Gurdaspur2018,25.125385,353942,0,0.26
3860,HR,gurgaon,2000,Gurgaon2000,81.0,125977,0,0.42
3861,HR,gurgaon,2001,Gurgaon2001,72.85029620197739,135708,0,0.42
3862,HR,gurgaon,2002,Gurgaon2002,61.799999,144027,0,0.42
3863,HR,gurgaon,2003,Gurgaon2003,72.85029620197739,158196,0,0.42
3864,HR,gurgaon,2004,Gurgaon2004,117.2,157600,0,0.42
3865,HR,gurgaon,2005,Gurgaon2005,33.0,171837,0,0.42
3866,HR,gurgaon,2006,Gurgaon2006,190.0,191375,1,0.42
3867,HR,gurgaon,2007,Gurgaon2007,160.66,206356,1,0.42
3868,HR,gurgaon,2008,Gurgaon2008,162.88889,222244,1,0.42
3869,HR,gurgaon,2009,Gurgaon2009,622.0,250013,1,0.42
3870,HR,gurgaon,2010,Gurgaon2010,31.512501,266962,0,0.42
3871,HR,gurgaon,2011,Gurgaon2011,239.375,271152,1,0.42
3872,HR,gurgaon,2012,Gurgaon2012,78.909088,289756,0,0.42
3873,HR,gurgaon,2013,Gurgaon2013,101.3,314931,0,0.42
3874,HR,gurgaon,2014,Gurgaon2014,197.707,333359,1,0.42
3875,HR,gurgaon,2015,Gurgaon2015,67.0,372700,0,0.42
3876,HR,gurgaon,2016,Gurgaon2016,123.06818,412055,0,0.42
3877,HR,gurgaon,2017,Gurgaon2017,44.049999,434407,0,0.42
3878,HR,gurgaon,2018,Gurgaon2018,113.515,470328,0,0.42
3879,MP,gwalior,2000,Gwalior2000,13.21,162796,0,0.33
3880,MP,gwalior,2001,Gwalior2001,147.5125,174443,1,0.33
3881,MP,gwalior,2002,Gwalior2002,39.794445,165346,0,0.33
3882,MP,gwalior,2003,Gwalior2003,46.35453777582676,183894,0,0.33
3883,MP,gwalior,2004,Gwalior2004,40.555557,180818,0,0.33
3884,MP,gwalior,2005,Gwalior2005,33.755554,189928,0,0.33
3885,MP,gwalior,2006,Gwalior2006,105.0,207243,0,0.33
3886,MP,gwalior,2007,Gwalior2007,29.384615,217036,0,0.33
3887,MP,gwalior,2008,Gwalior2008,34.692856,244476,0,0.33
3888,MP,gwalior,2009,Gwalior2009,47.764286,267651,0,0.33
3889,MP,gwalior,2010,Gwalior2010,39.222221,281705,0,0.33
3890,MP,gwalior,2011,Gwalior2011,43.98,282371,0,0.33
3891,MP,gwalior,2012,Gwalior2012,32.059475,306853,0,0.33
3892,MP,gwalior,2013,Gwalior2013,61.157894,322598,0,0.33
3893,MP,gwalior,2014,Gwalior2014,49.827778,339247,0,0.33
3894,MP,gwalior,2015,Gwalior2015,44.68182,370716,0,0.33
3895,MP,gwalior,2016,Gwalior2016,37.222221,419465,0,0.33
3896,MP,gwalior,2017,Gwalior2017,26.227272,441956,0,0.33
3897,MP,gwalior,2018,Gwalior2018,33.809525,482361,0,0.33
3922,HP,hamirpur,2005,Hamirpur2005,17.0,43720,0,0.25
3924,HP,hamirpur,2007,Hamirpur2007,10.5,50091,0,0.25
3930,HP,hamirpur,2013,Hamirpur2013,14.925,69398,0,0.25
3931,HP,hamirpur,2014,Hamirpur2014,23.834211852439026,74553,0,0.25
3933,HP,hamirpur,2016,Hamirpur2016,101.42857,88112,0,0.25
3936,TG,hanumakonda,2000,Hanumakonda2000,100.8630192025862,153268,0,0.23
3937,TG,hanumakonda,2001,Hanumakonda2001,100.8630192025862,160218,0,0.23
3938,TG,hanumakonda,2002,Hanumakonda2002,100.8630192025862,163864,0,0.23
3939,TG,hanumakonda,2003,Hanumakonda2003,100.8630192025862,179919,0,0.23
3940,TG,hanumakonda,2004,Hanumakonda2004,100.8630192025862,166301,0,0.23
3941,TG,hanumakonda,2005,Hanumakonda2005,100.8630192025862,193010,0,0.23
3942,TG,hanumakonda,2006,Hanumakonda2006,100.8630192025862,214290,0,0.23
3943,TG,hanumakonda,2007,Hanumakonda2007,160.0,236096,1,0.23
3944,TG,hanumakonda,2008,Hanumakonda2008,100.8630192025862,268272,0,0.23
3945,TG,hanumakonda,2009,Hanumakonda2009,100.8630192025862,268998,0,0.23
3946,TG,hanumakonda,2010,Hanumakonda2010,100.8630192025862,316560,0,0.23
3947,TG,hanumakonda,2011,Hanumakonda2011,100.8630192025862,325139,0,0.23
3948,TG,hanumakonda,2012,Hanumakonda2012,100.8630192025862,334205,0,0.23
3949,TG,hanumakonda,2013,Hanumakonda2013,100.8630192025862,349593,0,0.23
3950,TG,hanumakonda,2014,Hanumakonda2014,100.8630192025862,372897,0,0.23
3951,TG,hanumakonda,2015,Hanumakonda2015,100.8630192025862,416892,0,0.23
3952,TG,hanumakonda,2016,Hanumakonda2016,100.8630192025862,455731,0,0.23
3953,TG,hanumakonda,2017,Hanumakonda2017,100.8630192025862,498145,0,0.23
3954,TG,hanumakonda,2018,Hanumakonda2018,100.8630192025862,544441,0,0.23
3955,RJ,hanumangarh,2000,Hanumangarh2000,148.21428,192772,1,0.24
3956,RJ,hanumangarh,2001,Hanumangarh2001,173.72,214725,1,0.24
3957,RJ,hanumangarh,2002,Hanumangarh2002,100.75,188930,0,0.24
3958,RJ,hanumangarh,2003,Hanumangarh2003,80.55862882635782,249043,0,0.24
3959,RJ,hanumangarh,2004,Hanumangarh2004,45.264999,227663,0,0.24
3960,RJ,hanumangarh,2005,Hanumangarh2005,103.7619,242955,0,0.24
3961,RJ,hanumangarh,2006,Hanumangarh2006,49.056667,271552,0,0.24
3962,RJ,hanumangarh,2007,Hanumangarh2007,67.107689,283923,0,0.24
3963,RJ,hanumangarh,2008,Hanumangarh2008,95.380951,307800,0,0.24
3964,RJ,hanumangarh,2009,Hanumangarh2009,144.58824,325739,0,0.24
3965,RJ,hanumangarh,2010,Hanumangarh2010,113.38,374666,0,0.24
3966,RJ,hanumangarh,2011,Hanumangarh2011,73.092857,395331,0,0.24
3967,RJ,hanumangarh,2012,Hanumangarh2012,67.081818,409802,0,0.24
3968,RJ,hanumangarh,2013,Hanumangarh2013,56.715,434292,0,0.24
3969,RJ,hanumangarh,2014,Hanumangarh2014,43.195652,465408,0,0.24
3970,RJ,hanumangarh,2015,Hanumangarh2015,39.050499,501922,0,0.24
3971,RJ,hanumangarh,2016,Hanumangarh2016,178.85834,529650,1,0.24
3972,RJ,hanumangarh,2017,Hanumangarh2017,35.218277,557618,0,0.24
3973,RJ,hanumangarh,2018,Hanumangarh2018,30.468966,568102,0,0.24
3974,MP,harda,2000,Harda2000,26.5,162796,0,0.32
3975,MP,harda,2001,Harda2001,39.93,174443,0,0.32
3976,MP,harda,2002,Harda2002,47.625,165346,0,0.32
3977,MP,harda,2003,Harda2003,46.35453777582676,183894,0,0.32
3978,MP,harda,2004,Harda2004,67.14286,180818,0,0.32
3979,MP,harda,2005,Harda2005,78.337502,189928,0,0.32
3980,MP,harda,2006,Harda2006,54.111111,207243,0,0.32
3981,MP,harda,2007,Harda2007,48.0,217036,0,0.32
3982,MP,harda,2008,Harda2008,61.75,244476,0,0.32
3983,MP,harda,2009,Harda2009,71.133331,267651,0,0.32
3984,MP,harda,2010,Harda2010,79.375,281705,0,0.32
3985,MP,harda,2011,Harda2011,66.300003,282371,0,0.32
3986,MP,harda,2012,Harda2012,71.222221,306853,0,0.32
3987,MP,harda,2013,Harda2013,76.727272,322598,0,0.32
3988,MP,harda,2014,Harda2014,52.083332,339247,0,0.32
3989,MP,harda,2015,Harda2015,46.35453777582676,370716,0,0.32
3990,MP,harda,2016,Harda2016,52.833332,419465,0,0.32
3991,MP,harda,2017,Harda2017,52.25,441956,0,0.32
3992,MP,harda,2018,Harda2018,33.363636,482361,0,0.32
4012,UK,haridwar,2000,Haridwar2000,6.7833333,37776,0,0.48
4013,UK,haridwar,2001,Haridwar2001,16.15347051151899,39568,0,0.48
4014,UK,haridwar,2002,Haridwar2002,16.15347051151899,43275,0,0.48
4015,UK,haridwar,2003,Haridwar2003,78.0,46697,0,0.48
4016,UK,haridwar,2004,Haridwar2004,0.40000001,46279,0,0.48
4017,UK,haridwar,2005,Haridwar2005,51.0,52841,0,0.48
4018,UK,haridwar,2006,Haridwar2006,9.333333,59207,0,0.48
4019,UK,haridwar,2007,Haridwar2007,23.815001,69556,0,0.48
4020,UK,haridwar,2008,Haridwar2008,19.709999,76961,0,0.48
4021,UK,haridwar,2009,Haridwar2009,21.271111,90131,0,0.48
4022,UK,haridwar,2010,Haridwar2010,15.253,99600,0,0.48
4023,UK,haridwar,2011,Haridwar2011,77.204002,101960,0,0.48
4024,UK,haridwar,2012,Haridwar2012,21.248182,109528,0,0.48
4025,UK,haridwar,2013,Haridwar2013,33.657143,117778,0,0.48
4026,UK,haridwar,2014,Haridwar2014,15.79875,125702,0,0.48
4027,UK,haridwar,2015,Haridwar2015,6.1999998,136144,0,0.48
4028,UK,haridwar,2016,Haridwar2016,22.922222,150303,0,0.48
4029,UK,haridwar,2017,Haridwar2017,16.15347051151899,162205,0,0.48
4030,UK,haridwar,2018,Haridwar2018,16.15347051151899,166519,0,0.48
4031,KA,hassan,2000,Hassan2000,55.21229075966587,325674,0,0.18
4032,KA,hassan,2001,Hassan2001,41.971428,331579,0,0.18
4033,KA,hassan,2002,Hassan2002,71.949997,349364,0,0.18
4034,KA,hassan,2003,Hassan2003,97.78421,356168,0,0.18
4035,KA,hassan,2004,Hassan2004,37.431034,355688,0,0.18
4036,KA,hassan,2005,Hassan2005,55.21229075966587,392283,0,0.18
4037,KA,hassan,2006,Hassan2006,71.818184,433070,0,0.18
4038,KA,hassan,2007,Hassan2007,55.21229075966587,487415,0,0.18
4039,KA,hassan,2008,Hassan2008,55.21229075966587,522089,0,0.18
4040,KA,hassan,2009,Hassan2009,44.651611,522218,0,0.18
4041,KA,hassan,2010,Hassan2010,53.96875,575918,0,0.18
4042,KA,hassan,2011,Hassan2011,70.074997,554952,0,0.18
4043,KA,hassan,2012,Hassan2012,65.579544,593192,0,0.18
4044,KA,hassan,2013,Hassan2013,39.85593,646787,0,0.18
4045,KA,hassan,2014,Hassan2014,19.097359,671283,0,0.18
4046,KA,hassan,2015,Hassan2015,55.21229075966587,749952,0,0.18
4047,KA,hassan,2016,Hassan2016,35.857502,851394,0,0.18
4048,KA,hassan,2017,Hassan2017,32.956043,915642,0,0.18
4049,KA,hassan,2018,Hassan2018,23.453724,974815,0,0.18
4069,KA,haveri,2000,Haveri2000,55.21229075966587,325674,0,0.24
4070,KA,haveri,2001,Haveri2001,55.21229075966587,331579,0,0.24
4071,KA,haveri,2002,Haveri2002,21.0,349364,0,0.24
4072,KA,haveri,2003,Haveri2003,39.614815,356168,0,0.24
4073,KA,haveri,2004,Haveri2004,32.599998,355688,0,0.24
4074,KA,haveri,2005,Haveri2005,76.0,392283,0,0.24
4075,KA,haveri,2006,Haveri2006,81.285713,433070,0,0.24
4076,KA,haveri,2007,Haveri2007,77.166664,487415,0,0.24
4077,KA,haveri,2008,Haveri2008,55.21229075966587,522089,0,0.24
4078,KA,haveri,2009,Haveri2009,118.83334,522218,0,0.24
4079,KA,haveri,2010,Haveri2010,85.25,575918,0,0.24
4080,KA,haveri,2011,Haveri2011,55.21229075966587,554952,0,0.24
4081,KA,haveri,2012,Haveri2012,17.305555,593192,0,0.24
4082,KA,haveri,2013,Haveri2013,36.668423,646787,0,0.24
4083,KA,haveri,2014,Haveri2014,62.386364,671283,0,0.24
4084,KA,haveri,2015,Haveri2015,55.21229075966587,749952,0,0.24
4085,KA,haveri,2016,Haveri2016,32.251614,851394,0,0.24
4086,KA,haveri,2017,Haveri2017,29.708334,915642,0,0.24
4087,KA,haveri,2018,Haveri2018,30.338461,974815,0,0.24
4107,MH,hingoli,2000,Hingoli2000,29.111111,558786,0,0.27
4108,MH,hingoli,2001,Hingoli2001,40.933334,578527,0,0.27
4109,MH,hingoli,2002,Hingoli2002,11.5,618422,0,0.27
4110,MH,hingoli,2003,Hingoli2003,49.13486027001634,666184,0,0.27
4111,MH,hingoli,2004,Hingoli2004,32.833332,632587,0,0.27
4112,MH,hingoli,2005,Hingoli2005,22.684999,724237,0,0.27
4113,MH,hingoli,2006,Hingoli2006,88.116997,823993,0,0.27
4114,MH,hingoli,2007,Hingoli2007,61.111111,919898,0,0.27
4115,MH,hingoli,2008,Hingoli2008,48.615997,934347,0,0.27
4116,MH,hingoli,2009,Hingoli2009,91.0,1024622,0,0.27
4117,MH,hingoli,2010,Hingoli2010,53.666668,1141365,0,0.27
4118,MH,hingoli,2011,Hingoli2011,46.25,1126595,0,0.27
4119,MH,hingoli,2012,Hingoli2012,37.57143,1189711,0,0.27
4120,MH,hingoli,2013,Hingoli2013,32.333332,1267551,0,0.27
4121,MH,hingoli,2014,Hingoli2014,40.605,1345341,0,0.27
4122,MH,hingoli,2015,Hingoli2015,49.13486027001634,1452513,0,0.27
4123,MH,hingoli,2016,Hingoli2016,27.933332,1596121,0,0.27
4124,MH,hingoli,2017,Hingoli2017,75.449997,1661065,0,0.27
4125,MH,hingoli,2018,Hingoli2018,32.736843,1728578,0,0.27
4126,HR,hisar,2000,Hisar2000,72.882355,125977,0,0.3
4127,HR,hisar,2001,Hisar2001,21.5,135708,0,0.3
4128,HR,hisar,2002,Hisar2002,72.85029620197739,144027,0,0.3
4129,HR,hisar,2003,Hisar2003,72.85029620197739,158196,0,0.3
4130,HR,hisar,2004,Hisar2004,86.443748,157600,0,0.3
4131,HR,hisar,2005,Hisar2005,114.00714,171837,0,0.3
4132,HR,hisar,2006,Hisar2006,54.81818,191375,0,0.3
4133,HR,hisar,2007,Hisar2007,45.173077,206356,0,0.3
4134,HR,hisar,2008,Hisar2008,109.20091,222244,0,0.3
4135,HR,hisar,2009,Hisar2009,66.877274,250013,0,0.3
4136,HR,hisar,2010,Hisar2010,17.865385,266962,0,0.3
4137,HR,hisar,2011,Hisar2011,48.636002,271152,0,0.3
4138,HR,hisar,2012,Hisar2012,82.496552,289756,0,0.3
4139,HR,hisar,2013,Hisar2013,53.58889,314931,0,0.3
4140,HR,hisar,2014,Hisar2014,122.48637,333359,0,0.3
4141,HR,hisar,2015,Hisar2015,31.700001,372700,0,0.3
4142,HR,hisar,2016,Hisar2016,68.672226,412055,0,0.3
4143,HR,hisar,2017,Hisar2017,69.594719,434407,0,0.3
4144,HR,hisar,2018,Hisar2018,135.5941,470328,0,0.3
4145,WB,hooghly,2000,Hooghly2000,19.737499,274556,0,0.28
4146,WB,hooghly,2001,Hooghly2001,15.888889,294382,0,0.28
4147,WB,hooghly,2002,Hooghly2002,11.736,304701,0,0.28
4148,WB,hooghly,2003,Hooghly2003,11.86739872708,322604,0,0.28
4149,WB,hooghly,2004,Hooghly2004,21.817648,323618,0,0.28
4150,WB,hooghly,2005,Hooghly2005,11.0,343994,0,0.28
4151,WB,hooghly,2006,Hooghly2006,11.86739872708,370995,0,0.28
4152,WB,hooghly,2007,Hooghly2007,6.1854544,399859,0,0.28
4153,WB,hooghly,2008,Hooghly2008,11.86739872708,415976,0,0.28
4154,WB,hooghly,2009,Hooghly2009,8.3809528,448279,0,0.28
4155,WB,hooghly,2010,Hooghly2010,11.86739872708,475460,0,0.28
4156,WB,hooghly,2011,Hooghly2011,11.86739872708,473205,0,0.28
4157,WB,hooghly,2012,Hooghly2012,5.5,492901,0,0.28
4158,WB,hooghly,2013,Hooghly2013,21.485714,503952,0,0.28
4159,WB,hooghly,2014,Hooghly2014,11.86739872708,515702,0,0.28
4160,WB,hooghly,2015,Hooghly2015,11.86739872708,546988,0,0.28
4161,WB,hooghly,2016,Hooghly2016,3.9130435,584911,0,0.28
4162,WB,hooghly,2017,Hooghly2017,11.518,623787,0,0.28
4163,WB,hooghly,2018,Hooghly2018,19.24074,659288,0,0.28
4164,MP,hoshangabad,2000,Hoshangabad2000,26.572727,162796,0,0.34
4165,MP,hoshangabad,2001,Hoshangabad2001,33.222221,174443,0,0.34
4166,MP,hoshangabad,2002,Hoshangabad2002,33.555557,165346,0,0.34
4167,MP,hoshangabad,2003,Hoshangabad2003,46.35453777582676,183894,0,0.34
4168,MP,hoshangabad,2004,Hoshangabad2004,49.64706,180818,0,0.34
4169,MP,hoshangabad,2005,Hoshangabad2005,47.35294,189928,0,0.34
4170,MP,hoshangabad,2006,Hoshangabad2006,76.578949,207243,0,0.34
4171,MP,hoshangabad,2007,Hoshangabad2007,37.5,217036,0,0.34
4172,MP,hoshangabad,2008,Hoshangabad2008,46.35453777582676,244476,0,0.34
4173,MP,hoshangabad,2009,Hoshangabad2009,36.16,267651,0,0.34
4174,MP,hoshangabad,2010,Hoshangabad2010,30.776922,281705,0,0.34
4175,MP,hoshangabad,2011,Hoshangabad2011,20.531818,282371,0,0.34
4176,MP,hoshangabad,2012,Hoshangabad2012,48.549999,306853,0,0.34
4177,MP,hoshangabad,2013,Hoshangabad2013,45.739132,322598,0,0.34
4178,MP,hoshangabad,2014,Hoshangabad2014,33.380951,339247,0,0.34
4179,MP,hoshangabad,2015,Hoshangabad2015,46.35453777582676,370716,0,0.34
4180,MP,hoshangabad,2016,Hoshangabad2016,21.722221,419465,0,0.34
4181,MP,hoshangabad,2017,Hoshangabad2017,28.473684,441956,0,0.34
4182,MP,hoshangabad,2018,Hoshangabad2018,44.111111,482361,0,0.34
4183,PB,hoshiarpur,2000,Hoshiarpur2000,22.434828,144508,0,0.26
4184,PB,hoshiarpur,2001,Hoshiarpur2001,25.0,146390,0,0.26
4185,PB,hoshiarpur,2002,Hoshiarpur2002,47.18535932792023,148885,0,0.26
4186,PB,hoshiarpur,2003,Hoshiarpur2003,47.18535932792023,158181,0,0.26
4187,PB,hoshiarpur,2004,Hoshiarpur2004,28.995237,158285,0,0.26
4188,PB,hoshiarpur,2005,Hoshiarpur2005,36.384617,166046,0,0.26
4189,PB,hoshiarpur,2006,Hoshiarpur2006,21.888889,183954,0,0.26
4190,PB,hoshiarpur,2007,Hoshiarpur2007,28.933332,199884,0,0.26
4191,PB,hoshiarpur,2008,Hoshiarpur2008,23.028572,210965,0,0.26
4192,PB,hoshiarpur,2009,Hoshiarpur2009,17.450001,224441,0,0.26
4193,PB,hoshiarpur,2010,Hoshiarpur2010,43.299999,238938,0,0.26
4194,PB,hoshiarpur,2011,Hoshiarpur2011,23.408333,239227,0,0.26
4195,PB,hoshiarpur,2012,Hoshiarpur2012,54.737499,251813,0,0.26
4196,PB,hoshiarpur,2013,Hoshiarpur2013,31.882856,267515,0,0.26
4197,PB,hoshiarpur,2014,Hoshiarpur2014,25.541176,278485,0,0.26
4198,PB,hoshiarpur,2015,Hoshiarpur2015,47.18535932792023,294895,0,0.26
4199,PB,hoshiarpur,2016,Hoshiarpur2016,28.558332,315783,0,0.26
4200,PB,hoshiarpur,2017,Hoshiarpur2017,39.473682,335057,0,0.26
4201,PB,hoshiarpur,2018,Hoshiarpur2018,20.668571,353942,0,0.26
4202,WB,howrah,2000,Howrah2000,26.142857,274556,0,0.31
4203,WB,howrah,2001,Howrah2001,0.27200001,294382,0,0.31
4204,WB,howrah,2002,Howrah2002,24.0,304701,0,0.31
4205,WB,howrah,2003,Howrah2003,11.86739872708,322604,0,0.31
4206,WB,howrah,2004,Howrah2004,11.4,323618,0,0.31
4207,WB,howrah,2005,Howrah2005,11.86739872708,343994,0,0.31
4208,WB,howrah,2006,Howrah2006,11.86739872708,370995,0,0.31
4209,WB,howrah,2007,Howrah2007,10.371667,399859,0,0.31
4210,WB,howrah,2008,Howrah2008,11.86739872708,415976,0,0.31
4211,WB,howrah,2009,Howrah2009,3.2033334,448279,0,0.31
4212,WB,howrah,2010,Howrah2010,11.86739872708,475460,0,0.31
4213,WB,howrah,2011,Howrah2011,11.86739872708,473205,0,0.31
4214,WB,howrah,2012,Howrah2012,3.3714285,492901,0,0.31
4215,WB,howrah,2013,Howrah2013,3.3116667,503952,0,0.31
4216,WB,howrah,2014,Howrah2014,11.86739872708,515702,0,0.31
4217,WB,howrah,2015,Howrah2015,11.86739872708,546988,0,0.31
4218,WB,howrah,2016,Howrah2016,7.5833335,584911,0,0.31
4219,WB,howrah,2017,Howrah2017,18.370001,623787,0,0.31
4220,WB,howrah,2018,Howrah2018,23.888235,659288,0,0.31
4221,TG,hyderabad,2000,Hyderabad2000,26.771429,153268,0,0.26
4222,TG,hyderabad,2001,Hyderabad2001,80.5,160218,0,0.26
4223,TG,hyderabad,2002,Hyderabad2002,116.2375,163864,0,0.26
4224,TG,hyderabad,2003,Hyderabad2003,90.480003,179919,0,0.26
4225,TG,hyderabad,2004,Hyderabad2004,40.450001,166301,0,0.26
4226,TG,hyderabad,2005,Hyderabad2005,51.283333,193010,0,0.26
4227,TG,hyderabad,2006,Hyderabad2006,52.5,214290,0,0.26
4228,TG,hyderabad,2007,Hyderabad2007,80.599998,236096,0,0.26
4229,TG,hyderabad,2008,Hyderabad2008,74.0,268272,0,0.26
4230,TG,hyderabad,2009,Hyderabad2009,1.7,268998,0,0.26
4231,TG,hyderabad,2010,Hyderabad2010,22.299999,316560,0,0.26
4232,TG,hyderabad,2011,Hyderabad2011,37.222221,325139,0,0.26
4233,TG,hyderabad,2012,Hyderabad2012,33.833332,334205,0,0.26
4234,TG,hyderabad,2013,Hyderabad2013,32.696667,349593,0,0.26
4235,TG,hyderabad,2014,Hyderabad2014,34.0,372897,0,0.26
4236,TG,hyderabad,2015,Hyderabad2015,22.583334,416892,0,0.26
4237,TG,hyderabad,2016,Hyderabad2016,24.666666,455731,0,0.26
4238,TG,hyderabad,2017,Hyderabad2017,32.876472,498145,0,0.26
4239,TG,hyderabad,2018,Hyderabad2018,25.176666,544441,0,0.26
4240,KL,idukki,2000,Idukki2000,48.919998,173359,0,0.4
4241,KL,idukki,2001,Idukki2001,49.444443,182021,0,0.4
4242,KL,idukki,2002,Idukki2002,37.959999,195338,0,0.4
4243,KL,idukki,2003,Idukki2003,14.556952019650655,207999,0,0.4
4244,KL,idukki,2004,Idukki2004,22.205925,206464,0,0.4
4245,KL,idukki,2005,Idukki2005,14.556952019650655,227596,0,0.4
4246,KL,idukki,2006,Idukki2006,14.556952019650655,245577,0,0.4
4247,KL,idukki,2007,Idukki2007,18.370832,267493,0,0.4
4248,KL,idukki,2008,Idukki2008,29.991667,283941,0,0.4
4249,KL,idukki,2009,Idukki2009,17.104401,309615,0,0.4
4250,KL,idukki,2010,Idukki2010,24.740938,329428,0,0.4
4251,KL,idukki,2011,Idukki2011,13.0,328021,0,0.4
4252,KL,idukki,2012,Idukki2012,16.383429,348616,0,0.4
4253,KL,idukki,2013,Idukki2013,12.505953,364707,0,0.4
4254,KL,idukki,2014,Idukki2014,25.392,382134,0,0.4
4255,KL,idukki,2015,Idukki2015,17.355238,411150,0,0.4
4256,KL,idukki,2016,Idukki2016,20.337727,443615,0,0.4
4257,KL,idukki,2017,Idukki2017,29.119047,473182,0,0.4
4258,KL,idukki,2018,Idukki2018,26.019474,510787,0,0.4
4259,MP,indore,2000,Indore2000,20.857143,162796,0,0.3
4260,MP,indore,2001,Indore2001,36.544445,174443,0,0.3
4261,MP,indore,2002,Indore2002,54.545456,165346,0,0.3
4262,MP,indore,2003,Indore2003,46.35453777582676,183894,0,0.3
4263,MP,indore,2004,Indore2004,57.211113,180818,0,0.3
4264,MP,indore,2005,Indore2005,54.0,189928,0,0.3
4265,MP,indore,2006,Indore2006,70.545456,207243,0,0.3
4266,MP,indore,2007,Indore2007,1.0,217036,0,0.3
4267,MP,indore,2008,Indore2008,95.699997,244476,0,0.3
4268,MP,indore,2009,Indore2009,47.909092,267651,0,0.3
4269,MP,indore,2010,Indore2010,114.66666,281705,0,0.3
4270,MP,indore,2011,Indore2011,91.318184,282371,0,0.3
4271,MP,indore,2012,Indore2012,85.818184,306853,0,0.3
4272,MP,indore,2013,Indore2013,53.888889,322598,0,0.3
4273,MP,indore,2014,Indore2014,74.125,339247,0,0.3
4274,MP,indore,2015,Indore2015,30.125,370716,0,0.3
4275,MP,indore,2016,Indore2016,24.181818,419465,0,0.3
4276,MP,indore,2017,Indore2017,38.272728,441956,0,0.3
4277,MP,indore,2018,Indore2018,62.272728,482361,0,0.3
4278,MP,jabalpur,2000,Jabalpur2000,39.125,162796,0,0.4
4279,MP,jabalpur,2001,Jabalpur2001,26.077778,174443,0,0.4
4280,MP,jabalpur,2002,Jabalpur2002,32.0,165346,0,0.4
4281,MP,jabalpur,2003,Jabalpur2003,46.35453777582676,183894,0,0.4
4282,MP,jabalpur,2004,Jabalpur2004,62.307693,180818,0,0.4
4283,MP,jabalpur,2005,Jabalpur2005,26.286667,189928,0,0.4
4284,MP,jabalpur,2006,Jabalpur2006,18.0,207243,0,0.4
4285,MP,jabalpur,2007,Jabalpur2007,15.1,217036,0,0.4
4286,MP,jabalpur,2008,Jabalpur2008,46.35453777582676,244476,0,0.4
4287,MP,jabalpur,2009,Jabalpur2009,30.352942,267651,0,0.4
4288,MP,jabalpur,2010,Jabalpur2010,26.764706,281705,0,0.4
4289,MP,jabalpur,2011,Jabalpur2011,29.705883,282371,0,0.4
4290,MP,jabalpur,2012,Jabalpur2012,22.0,306853,0,0.4
4291,MP,jabalpur,2013,Jabalpur2013,30.294117,322598,0,0.4
4292,MP,jabalpur,2014,Jabalpur2014,16.764706,339247,0,0.4
4293,MP,jabalpur,2015,Jabalpur2015,37.411766,370716,0,0.4
4294,MP,jabalpur,2016,Jabalpur2016,33.133335,419465,0,0.4
4295,MP,jabalpur,2017,Jabalpur2017,22.32258,441956,0,0.4
4296,MP,jabalpur,2018,Jabalpur2018,29.538462,482361,0,0.4
4316,TG,jagitial,2000,Jagitial2000,123.2,153268,0,0.2
4317,TG,jagitial,2001,Jagitial2001,100.8630192025862,160218,0,0.2
4318,TG,jagitial,2002,Jagitial2002,100.12,163864,0,0.2
4319,TG,jagitial,2003,Jagitial2003,107.66666,179919,0,0.2
